id,box_count,box_size,box_dist_avg,risk_level
3109,1061,40.20782281,863.3378016,2
3110,240,46.66079167,443.5080067,2
3111,486,12.09024691,304.1318624,2
3112,109,19.27201835,255.6303092,2
3113,35,224.6425714,892.194958,2
3114,1307,20.58527161,455.0436579,2
3115,62,66.10645161,348.0573407,2
3116,169,27.33902959,314.3906002,2
3117,440,14.57943182,319.3204916,2
3118,188,80.44401064,908.6068381,2
3119,545,26.78803303,287.7667635,3
3120,183,47.13087432,387.4680076,2
3121,130,33.34192308,327.7108527,2
3122,278,58.65420144,267.0599215,4
3123,750,35.27146667,1021.372434,2
3124,140,11.54568571,296.2990236,2
3125,263,38.94705323,496.2376789,2
3126,2167,44.85364559,822.2320603,3
3127,185,82.73351351,859.6901105,2
3128,124,11.3233871,261.971807,2
3129,96,30.35875,191.5513158,2
3130,161,27.46304348,306.5875633,2
3131,46,65.62826087,490.8824477,2
3132,1456,21.32190934,386.5198935,2
3133,177,66.50466102,369.8713625,4
3134,41,46.96341463,249.7740854,2
3135,208,53.98918269,564.2355382,2
3136,175,46.39942857,500.5448512,2
3137,11,157.4590909,422.4598552,2
3138,202,28.11064356,309.6031704,2
3139,136,26.79897059,186.3860703,2
3140,82,24.08719512,224.9015357,2
3141,867,28.6255767,366.879225,2
3142,469,22.54371002,377.7559729,2
3143,0,0,0,0
3144,26,410.3855769,693.3534769,2
3145,357,21.75154062,206.1246223,2
3146,5951,10.77618888,682.535342,2
3147,97,23.04123711,322.3999141,2
3148,56,31.64642857,209.5993198,2
3149,118,45.95974576,446.5166938,2
3150,0,0,0,0
3151,59,208.8227458,945.1277657,2
3152,1023,55.76637341,1157.014845,2
3153,21,209.2602857,511.9100929,2
3154,5,129.69,654.5,1
3155,0,0,0,0
3156,2407,12.75022268,663.2427877,2
3157,23,70.51304348,571.8639921,1
3158,126,57.61922222,424.7446171,2
3159,87,49.05402299,254.257097,2
3160,214,35.32406542,232.4133044,2
3161,3588,42.4375209,793.2098645,4
3162,164,144.0283537,583.8469806,3
3163,155,15.97154839,167.3405949,2
3164,602,29.57699336,663.7436412,2
3165,187,45.85750802,349.69305,2
3166,190,74.14170526,631.4236932,2
3167,100,45.3275,346.134217,2
3168,58,30.26206897,225.407742,2
3169,20033,11.44749783,634.4377608,2
3170,25,43.632,200.5719329,2
3171,187,91.09727273,843.6110632,3
3172,98,26.34030612,309.6910372,2
3173,981,30.75902141,1880.545214,2
3174,26,452.45,613.2385764,2
3175,189,39.78518519,662.3627153,2
3176,1505,28.33438538,725.6055684,2
3177,292,39.86866438,429.9566445,4
3178,70,74.09071429,238.6923943,2
3179,292,53.60928082,554.6200697,3
3180,1977,25.26947395,776.7505245,2
3181,0,0,0,0
3182,157,9.37866242,451.7305912,2
3183,279,47.17365591,406.9025692,2
3184,490,6.347040816,209.5336121,2
3185,1003,39.89157527,597.7492113,3
3186,105,83.04779048,760.9778901,2
3187,0,0,0,0
3188,0,0,0,0
3189,81,18.05061728,246.6901235,2
3190,224,22.3046875,250.5514594,2
3191,122,34.54016393,283.1834368,3
3192,140,101.5805357,485.8233404,2
3193,235,118.9391489,693.9100785,3
3194,3583,24.06249149,494.1940746,5
3195,494,38.051417,796.0350694,2
3196,146,41.08869863,535.2050732,2
3197,349,40.69555874,425.497206,2
3198,64,61.23867188,220.113364,3
3199,165,41.70545455,304.9858936,4
3200,53,305.9877358,1010.779216,2
3201,56,40.80446429,665.1754394,2
3202,21,71.29761905,257.774064,2
3203,243,23.91983539,482.6230929,2
3204,888,12.70748649,236.237633,2
3205,3470,13.86860231,705.4889651,2
3206,147,46.32244898,763.9986649,2
3207,84,21.59166667,244.9558233,2
3208,38,104.1263158,793.920377,1
3209,157,25.12324841,772.6290743,1
3210,258,33.37810078,426.4952334,2
3211,1101,40.52066303,708.9491452,2
3212,112,18.69508929,280.5415058,2
3213,57,57.66315789,290.2167026,2
3214,1202,12.47371048,307.6178279,3
3215,27,257.634,700.5989744,2
3216,54,43.2287037,252.53783,2
3217,805,21.29074534,511.9155819,2
3218,95,33.85263158,402.1813774,2
3219,86,35.218,489.7150812,2
3220,956,35.4376569,928.3917943,2
3221,15,99.63,166.5967977,2
3222,20,307.28,864.1746775,2
3223,280,11.69875,321.962148,2
3224,216,88.34699074,1141.336078,2
3225,33,246.152,884.2395455,2
3226,423,30.12553191,373.9248205,2
3227,359,17.67103064,591.055235,2
3228,33,43.69090909,190.2896846,2
3229,894,25.37723714,645.038346,2
3230,232,52.44293103,372.3955357,2
3231,309,35.59935275,279.763549,3
3232,278,61.79415468,970.1355323,2
3233,1449,13.35817805,370.0415082,2
3234,12924,8.34811792,502.0251448,2
3235,103,13.70116505,301.8328574,2
3236,172,50.70593023,422.3986672,3
3237,88,23.16931818,298.7702456,2
3238,1081,31.34611471,573.8535697,3
3239,48,32.88958333,115.880461,2
3240,815,21.41216687,236.4860545,2
3241,16,306.35,393.2493781,2
3242,275,53.28627273,894.9605981,2
3243,398,23.58979397,720.6470883,2
3244,524,30.27423664,739.6214401,2
3245,1748,11.17645881,358.4727364,2
3246,0,0,0,0
3247,255,33.23980392,333.3489529,2
3248,1531,27.94209667,919.0523602,2
3249,993,5.859127895,573.979397,2
3250,1270,44.06645669,956.9446157,3
3251,280,27.57303571,336.0594418,3
3252,407,21.6502457,228.5124998,4
3253,56,64.675,568.604961,2
3254,15,57.90333333,390.6326807,2
3255,294,34.56513605,288.1963474,2
3256,233,49.51309013,305.8316732,3
3257,145,44.86862069,344.0003014,4
3258,381,18.32796285,214.21925,2
3259,0,0,0,0
3260,11,969.7772727,764.1968136,2
3261,373,18.81491153,244.0012918,3
3262,214,27.7203271,455.5219462,2
3263,44,94.12954545,349.6686681,2
3264,576,5.358767361,149.2444932,2
3265,269,24.81923792,400.2945645,2
3266,493,16.25030426,491.2988434,2
3267,83,36.89638554,297.8869732,2
3268,873,26.95174685,321.6912447,3
3269,35,49.73857143,249.4515841,2
3270,566,44.0864841,739.8207031,2
3271,424,7.486556604,294.2870885,2
3272,0,0,0,0
3273,2535,19.46836292,867.6314216,5
3274,4,137.7,87.35194063,1
3275,105,16.63457143,325.4217949,2
3276,25,106.29,366.5418222,2
3277,97,13.67268041,98.24613402,2
3278,33,34.82727273,666.5400568,1
3279,118,72.55122034,493.8288918,2
3280,0,0,0,0
3281,428,29.44462617,347.857432,2
3282,9,228.75,246.7181705,2
3283,115,52.41713043,448.2561978,2
3284,89,15.01564045,323.3587845,2
3285,254,20.1003937,397.5165169,2
3286,248,50.70846774,753.7873582,2
3287,261,121.1063218,1024.995589,3
3288,109,16.28807339,292.9753211,2
3289,222,78.08198198,699.7434124,2
3290,580,10.15862069,312.5961737,2
3291,89,21.35505618,249.3181818,2
3292,294,24.98435374,228.1059178,2
3293,243,30.12613169,642.0085831,2
3294,371,20.71745283,316.7726833,3
3295,208,137.4533654,1333.796817,2
3296,195,28.80141026,199.2080641,2
3297,29,121.0896552,446.5686576,2
3298,60,99.60223333,673.5962183,2
3299,439,39.84766515,606.1717714,2
3300,17,179.1441176,538.9561765,2
3301,117,42.3542735,468.002279,2
3302,147,11.59489796,285.2345541,2
3303,1357,13.48532056,518.5940007,2
3304,622,65.08983119,879.8310321,4
3305,153,32.20718954,301.370399,2
3306,28,365.1446429,729.6874074,2
3307,235,12.05659574,692.6300076,2
3308,904,82.64905973,1040.52344,2
3309,0,0,0,0
3310,180,108.0352778,731.822207,2
3311,221,63.83280543,964.2226145,2
3312,94,65.44409574,306.3787482,2
3313,343,40.76559767,518.1677515,2
3314,157,32.04745223,179.2798812,3
3315,832,17.90739183,613.812131,2
3316,405,74.68893333,795.2699318,4
3317,39,30.28846154,210.5854677,2
3318,504,33.56954365,654.4808645,2
3319,0,0,0,0
3320,491,29.39964155,494.7585506,2
3321,1088,5.577481618,260.3228374,2
3322,331,23.55906344,395.2938876,2
3323,1186,20.19645447,281.7430992,2
3324,111,38.33836036,372.4268422,2
3325,75,76.40186667,215.0452703,4
3326,164,9.275914634,376.613604,2
3327,296,44.21959459,358.4448227,2
3328,451,20.37450111,288.1317208,2
3329,60,115.0641667,757.4088058,2
3330,107,61.63074766,352.1411588,2
3331,127,20.79094488,332.5085614,2
3332,129,123.2515504,974.3401211,3
3333,384,7.025260417,73.89517443,3
3334,51,206.7647059,626.3132,2
3335,0,0,0,0
3336,125,53.807232,267.2005614,2
3337,1710,15.89432749,797.7778931,3
3338,555,20.89022523,300.7303386,2
3339,30,109.5873333,302.3255172,2
3340,108,51.92638889,547.8615888,2
3341,242,116.6940083,825.8736669,2
3342,17,103.6,203.2141912,1
3343,167,72.18143713,328.6922444,3
3344,13,284.6423077,776.6102334,2
3345,151,143.9704503,1109.56644,2
3346,0,0,0,0
3347,573,28.25732984,415.805564,2
3348,0,0,0,0
3349,786,15.72455471,327.0806649,2
3350,44,89.59772727,495.6260148,2
3351,125,55.0002,763.4372129,2
3352,26,361.3153846,664.6943077,2
3353,7122,12.58070767,807.1832057,2
3354,43,49.07325581,300.2528638,2
3355,97,16.06597938,308.3084192,2
3356,11,202.1318182,204.2721515,2
3357,192,34.49791667,244.3549918,3
3358,281,31.14412811,402.4372718,2
3359,107,38.33785047,276.8310141,2
3360,639,43.32840376,483.2898902,3
3361,702,22.51331909,258.4813503,2
3362,84,25.44642857,269.6481641,2
3363,93,47.2811828,829.4939878,2
3364,134,104.5523881,517.9585708,2
3365,16,621.26375,1296.057778,3
3366,1713,8.545169294,442.8100791,2
3367,185,13.65675676,326.8661575,2
3368,22,633.1795455,729.7545905,2
3369,105,31.3447619,249.8306181,2
3370,372,43.99341398,463.4276096,3
3371,240,52.61395833,759.0803347,2
3372,508,13.91279528,233.9321745,2
3373,186,51.39650538,830.1957253,2
3374,284,12.1318662,207.1352657,2
3375,2947,12.8869189,1101.778362,2
3376,107,8.265514019,281.2863692,2
3377,178,21.58398876,539.2791056,2
3378,49,37.9277551,316.468254,1
3379,146,20.15856164,583.961789,2
3380,0,0,0,0
3381,146,95.38253425,954.8449189,2
3382,242,112.5213843,604.4232434,2
3383,11,152.1318182,591.4779394,1
3384,216,30.20138889,408.4208979,2
3385,66,36.17954545,280.1278846,2
3386,337,28.7037092,400.2077589,3
3387,0,0,0,0
3388,43,127.2418605,810.992691,2
3389,0,0,0,0
3390,0,0,0,0
3391,125,95.709984,620.7853092,2
3392,131,14.13053435,297.0054022,2
3393,120,14.96,198.024333,2
3394,417,62.20491607,854.9231364,2
3395,172,69.38938953,638.8414819,2
3396,52,163.9990385,796.8070446,2
3397,90,65.65688889,344.3035622,2
3398,958,34.25819415,540.8575568,3
3399,108,24.41666667,742.0607048,2
3400,180,58.84027778,349.1792244,2
3401,84,123.6416667,488.1914264,2
3402,1448,48.73166436,970.0808921,2
3403,300,101.9910833,469.2874655,4
3404,43,28.03953488,290.4657106,2
3405,259,28.50810811,325.838275,2
3406,86,46.69936047,285.6713885,2
3407,135,10.13488889,310.452073,2
3408,9728,17.99064299,938.8664332,5
3409,32,82.9359375,275.3511425,2
3410,56,100.8339286,517.62577,2
3411,109,83.01926606,432.2354281,2
3412,43,120.677907,329.1792733,2
3413,81,7.82945679,256.3388889,2
3414,0,0,0,0
3415,17,78.85588235,219.9808218,2
3416,61,46.09508197,287.7274425,2
3417,56,116.5973214,605.0237581,2
3418,351,23.70415385,346.4601397,3
3419,37,54.88378378,257.7014476,2
3420,83,31.66987952,728.7811578,2
3421,165,32.01030303,360.8559645,2
3422,0,0,0,0
3423,0,0,0,0
3424,37,142.0054054,625.2201189,2
3425,62,41.48145161,739.381872,2
3426,50,55.284,327.0487498,2
3427,8,548.242,868.0700367,1
3428,177,61.10889831,514.3554092,2
3429,681,21.8938326,719.0166352,2
3430,180,100.0691667,913.9442041,2
3431,44,218.9068182,997.2936433,2
3432,0,0,0,0
3433,44,86.44659091,340.1524313,2
3434,1619,22.02851204,631.7756348,2
3435,22,837.3954545,796.9841841,2
3436,221,26.21764706,386.6413347,2
3437,282,50.92420213,937.8611221,2
3438,126,17.4765873,303.3153016,2
3439,272,11.19669118,335.5101798,2
3440,311,18.35836013,147.8325875,2
3441,182,56.64340659,597.5632809,2
3442,37,249.7608108,779.7459628,2
3443,556,42.7658777,628.3847407,2
3444,438,85.20987215,867.9780747,2
3445,514,136.5854086,862.1752068,2
3446,0,0,0,0
3447,0,0,0,0
3448,79,129.6389241,755.3227653,2
3449,138,31.55869565,203.9946684,2
3450,15,107.0266667,142.1571429,2
3451,338,20.7839497,228.969755,3
3452,168,11.66580952,372.6133804,2
3453,250,51.26,718.1245201,2
3454,131,76.35572519,710.155121,2
3455,377,144.7137931,1180.559589,2
3456,160,10.5303,303.7802673,2
3457,416,46.58954327,700.2844449,2
3458,576,32.11423611,355.0012573,2
3459,173,52.68973988,481.3052793,2
3460,722,13.89972022,345.4684723,2
3461,527,19.7398482,605.8760628,2
3462,241,19.18526141,239.7066581,2
3463,19,70.48947368,559.0435088,1
3464,102,94.80490196,788.1243124,2
3465,35,90.58285714,250.7577655,2
3466,175,133.0549143,846.5990309,2
3467,224,32.55736607,649.5688985,2
3468,506,40.18013834,426.4607473,3
3469,72,79.36388889,257.3282799,2
3470,114,23.22587719,223.2974111,2
3471,814,21.35305651,507.4614626,2
3472,195,18.56522051,385.4896875,2
3473,127,126.2712598,881.2757239,2
3474,302,47.80529801,367.8216695,4
3475,175,22.45142857,163.4379064,2
3476,5,237.6,142.3197762,2
3477,103,22.10242718,289.6483914,2
3478,146,40.13047945,256.4323212,2
3479,22,230.1022727,694.9970707,2
3480,182,54.45137363,220.8416814,3
3481,358,15.64804469,165.9413638,2
3482,0,0,0,0
3483,578,86.91933391,733.5053559,3
3484,126,36.90787302,463.6338084,2
3485,230,24.21608696,594.3659328,2
3486,27,356.4259259,1026.916011,2
3487,0,0,0,0
3488,179,57.64357542,801.1591739,2
3489,65,62.0456,488.2449704,2
3490,234,46.58397436,772.4821998,2
3491,64,26.39375,328.4706581,2
3492,16,87.75625,741.9265285,1
3493,171,39.97385965,345.8297351,2
3494,11,82.46363636,162.6306902,1
3495,360,65.34590278,876.7967173,2
3496,313,29.25015974,623.0914755,2
3497,109,15.2912844,172.7541624,2
3498,87,37.34022989,307.7684755,2
3499,11,77.54090909,285.6775629,1
3500,339,39.8119469,617.3283119,2
3501,141,18.26312057,360.1573826,2
3502,137,154.1268248,714.0725946,2
3503,0,0,0,0
3504,773,11.6538163,286.2571556,2
3505,46,215.3978261,632.9131601,2
3506,50,80.241,252.5703506,2
3507,107,24.07878505,358.6194675,2
3508,1138,24.0649275,1143.971483,2
3509,0,0,0,0
3510,131,33.2938626,156.1271987,2
3511,126,16.16944444,770.4343657,2
3512,87,64.22494253,336.3699546,2
3513,142,54.75615493,803.7298472,2
3514,75,15.49666667,218.9336937,1
3515,537,23.01866853,579.8203802,2
3516,126,47.60730159,517.4246952,2
3517,115,115.5606522,777.4600074,2
3518,121,16.31446281,362.8030327,2
3519,195,18.33415385,237.2417658,2
3520,11,104.5636364,299.0685348,2
3521,619,10.77810985,409.3631926,2
3522,541,14.14718115,296.9643691,2
3523,1188,23.26759259,335.9741194,4
3524,592,19.91548986,486.5484209,2
3525,2670,24.23272472,869.6156389,2
3526,13,369.7442308,1063.676867,1
3527,765,29.16686275,416.4410199,3
3528,0,0,0,0
3529,182,29.81248352,777.8246764,2
3530,1479,16.33539554,405.8212805,2
3531,182,31.49917582,325.7368102,2
3532,252,41.74089683,684.7450157,2
3533,134,30.07510448,230.7161014,2
3534,65,67.55384615,501.6017668,2
3535,436,28.52373853,411.9268078,2
3536,1395,16.61227599,438.0257723,2
3537,456,14.70054825,436.4202031,2
3538,275,42.74009091,323.1786667,2
3539,24,178.3645833,644.834692,2
3540,60,95.61666667,780.4834605,2
3541,203,58.35689655,763.1275813,2
3542,56,66.34285714,340.159836,2
3543,27,141.737963,425.9267907,2
3544,47,112.6808511,704.0814709,2
3545,129,35.27635659,279.9122378,2
3546,72,82.75069444,287.79152,2
3547,113,9.662389381,267.4876738,2
3548,6,305.5441667,256.1911969,1
3549,802,77.8782419,1380.36804,2
3550,80,111.0903125,512.2999375,2
3551,84,15.59785714,293.6873207,2
3552,108,31.27583333,325.1792316,2
3553,114,83.68903509,959.482217,2
3554,174,30.42643678,658.8781912,2
3555,25,55.47,1015.425333,1
3556,83,59.65963855,726.3809286,2
3557,0,0,0,0
3558,120,113.0008333,805.8827031,2
3559,327,37.61681957,287.6654034,2
3560,181,29.80607735,412.7411574,2
3561,102,24.23431373,270.4250631,2
3562,185,26.40297297,236.2622716,2
3563,857,43.35705951,648.2897284,2
3564,5,522.61,217.8068919,1
3565,132,18.50136364,170.3536823,2
3566,43,107.2023256,533.5754409,2
3567,203,43.63808867,452.2061576,2
3568,0,0,0,0
3569,240,97.82875,875.0674627,2
3570,103,24.26601942,272.9417362,2
3571,222,41.25427928,478.8697462,2
3572,759,41.90737813,1031.547199,2
3573,68,122.5558824,716.3461326,2
3574,94,42.52659574,484.9922745,2
3575,256,14.05210938,343.3134139,2
3576,263,20.18555133,311.6338852,2
3577,0,0,0,0
3578,65,40.63846154,362.9466505,2
3579,94,25.77393617,253.5552505,2
3580,340,59.95734118,671.5477661,2
3581,962,23.96122661,691.1690658,2
3582,1299,13.87678984,412.2127035,3
3583,110,23.99136364,244.2254379,2
3584,2,120.825,80.75460815,1
3585,36,123.7840278,322.7966349,2
3586,1581,22.4439456,771.0568825,2
3587,6799,22.53269231,1094.929637,5
3588,578,51.72885813,795.4399456,2
3589,240,46.38750833,709.4605858,2
3590,311,84.72644695,749.0864512,2
3591,67,75.27958209,880.8214925,2
3592,213,45.52629108,232.0381863,3
3593,76,56.11710526,536.247924,2
3594,990,29.00005051,1095.811474,2
3595,58,54.74224138,167.8987373,2
3596,538,8.866496283,317.3255003,2
3597,56,127.91875,801.7131536,2
3598,390,22.80346154,541.3506243,2
3599,145,239.9037931,1046.525115,2
3600,371,18.76590296,373.153869,2
3601,334,9.683682635,358.9033015,2
3602,0,0,0,0
3603,514,13.05492218,264.4458958,2
3604,95,29.33394737,405.2016588,2
3605,32,118.2015625,820.7907893,2
3606,0,0,0,0
3607,486,47.8936214,636.669573,2
3608,778,33.14624036,682.5539681,2
3609,180,43.79444444,284.6360737,3
